Number of planted triclusters: 50
Tricluster coverage: 4.43856%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(68, 8, 5), X=[27,60,72,87,97,100,103,110,129,138,149,152,162,177,180,193,198,217,233,260,287,316,353,367,408,448,452,475,483,486,497,506,522,523,548,580,581,587,590,598,600,610,614,628,639,670,677,684,687,701,716,729,747,788,790,798,803,806,867,870,871,882,906,913,922,923,950,996], Y=[0,1,6,9,23,27,28,46], Z=[7,9,13,24,43], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 7
X	y0	y1	y6	y9	y23	y27	y28	y46
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

Context: 8
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

Context: 14
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

Context: 27
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

Context: 29
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

Context: 43
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

Context: 48
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
x949	3	3	3	3	3	3	3
x968	3	3	3	3	3	3	3
x972	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3
x982	3	3	3	3	3	3	3

(92, 8, 2), X=[4,6,9,24,35,39,49,55,63,98,100,123,174,175,192,193,197,209,214,223,268,283,286,290,310,333,340,350,378,388,389,427,430,431,433,458,459,463,468,488,505,506,520,521,525,544,552,574,579,586,611,621,626,632,640,645,651,655,672,674,679,697,700,703,715,775,783,808,817,820,830,840,843,845,863,869,878,889,894,915,922,933,939,940,946,953,965,971,982,984,991,992], Y=[3,13,18,21,22,23,24,33], Z=[3,17], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 3
X	y3	y13	y18	y21	y22	y23	y24	y33
x4	2	2	2	2	2	2	2	2
x6	2	2	2	2	2	2	2	2
x9	2	2	2	2	2	2	2	2
x24	2	2	2	2	2	2	2	2
x35	2	2	2	2	2	2	2	2
x39	2	2	2	2	2	2	2	2
x49	2	2	2	2	2	2	2	2
x55	2	2	2	2	2	2	2	2
x63	2	2	2	2	2	2	2	2
x98	2	2	2	2	2	2	2	2
x100	2	2	2	2	2	2	2	2
x123	2	2	2	2	2	2	2	2
x174	2	2	2	2	2	2	2	2
x175	2	2	2	2	2	2	2	2
x192	2	2	2	2	2	2	2	2
x193	2	2	2	2	2	2	2	2
x197	2	2	2	2	2	2	2	2
x209	2	2	2	2	2	2	2	2
x214	2	2	2	2	2	2	2	2
x223	2	2	2	2	2	2	2	2
x268	2	2	2	2	2	2	2	2
x283	2	2	2	2	2	2	2	2
x286	2	2	2	2	2	2	2	2
x290	2	2	2	2	2	2	2	2
x310	2	2	2	2	2	2	2	2
x333	2	2	2	2	2	2	2	2
x340	2	2	2	2	2	2	2	2
x350	2	2	2	2	2	2	2	2
x378	2	2	2	2	2	2	2	2
x388	2	2	2	2	2	2	2	2
x389	2	2	2	2	2	2	2	2
x427	2	2	2	2	2	2	2	2
x430	2	2	2	2	2	2	2	2
x431	2	2	2	2	2	2	2	2
x433	2	2	2	2	2	2	2	2
x458	2	2	2	2	2	2	2	2
x459	2	2	2	2	2	2	2	2
x463	2	2	2	2	2	2	2	2
x468	2	2	2	2	2	2	2	2
x488	2	2	2	2	2	2	2	2
x505	2	2	2	2	2	2	2	2
x506	2	2	2	2	2	2	2	2
x520	2	2	2	2	2	2	2	2
x521	2	2	2	2	2	2	2	2
x525	2	2	2	2	2	2	2	2
x544	2	2	2	2	2	2	2	2
x552	2	2	2	2	2	2	2	2
x574	2	2	2	2	2	2	2	2
x579	2	2	2	2	2	2	2	2
x586	2	2	2	2	2	2	2	2
x611	2	2	2	2	2	2	2	2
x621	2	2	2	2	2	2	2	2
x626	2	2	2	2	2	2	2	2
x632	2	2	2	2	2	2	2	2
x640	2	2	2	2	2	2	2	2
x645	2	2	2	2	2	2	2	2
x651	2	2	2	2	2	2	2	2
x655	2	2	2	2	2	2	2	2
x672	2	2	2	2	2	2	2	2
x674	2	2	2	2	2	2	2	2
x679	2	2	2	2	2	2	2	2
x697	2	2	2	2	2	2	2	2
x700	2	2	2	2	2	2	2	2
x703	2	2	2	2	2	2	2	2
x715	2	2	2	2	2	2	2	2
x775	2	2	2	2	2	2	2	2
x783	2	2	2	2	2	2	2	2
x808	2	2	2	2	2	2	2	2
x817	2	2	2	2	2	2	2	2
x820	2	2	2	2	2	2	2	2
x830	2	2	2	2	2	2	2	2
x840	2	2	2	2	2	2	2	2
x843	2	2	2	2	2	2	2	2
x845	2	2	2	2	2	2	2	2
x863	2	2	2	2	2	2	2	2
x869	2	2	2	2	2	2	2	2
x878	2	2	2	2	2	2	2	2
x889	2	2	2	2	2	2	2	2
x894	2	2	2	2	2	2	2	2
x915	2	2	2	2	2	2	2	2
x922	2	2	2	2	2	2	2	2
x933	2	2	2	2	2	2	2	2
x939	2	2	2	2	2	2	2	2
x940	2	2	2	2	2	2	2	2
x946	2	2	2	2	2	2	2	2
x953	2	2	2	2	2	2	2	2
x965	2	2	2	2	2	2	2	2
x971	2	2	2	2	2	2	2	2
x982	2	2	2	2	2	2	2	2
x984	2	2	2	2	2	2	2	2
x991	2	2	2	2	2	2	2	2
x992	2	2	2	2	2	2	2	2

Context: 17
X	y3	y13	y18	y21	y22	y23	y24	y33
x4	2	2	2	2	2	2	2	2
x6	2	2	2	2	2	2	2	2
x9	2	2	2	2	2	2	2	2
x24	2	2	2	2	2	2	2	2
x35	2	2	2	2	2	2	2	2
x39	2	2	2	2	2	2	2	2
x49	2	2	2	2	2	2	2	2
x55	2	2	2	2	2	2	2	2
x63	2	2	2	2	2	2	2	2
x98	2	2	2	2	2	2	2	2
x100	2	2	2	2	2	2	2	2
x123	2	2	2	2	2	2	2	2
x174	2	2	2	2	2	2	2	2
x175	2	2	2	2	2	2	2	2
x192	2	2	2	2	2	2	2	2
x193	2	2	2	2	2	2	2	2
x197	2	2	2	2	2	2	2	2
x209	2	2	2	2	2	2	2	2
x214	2	2	2	2	2	2	2	2
x223	2	2	2	2	2	2	2	2
x268	2	2	2	2	2	2	2	2
x283	2	2	2	2	2	2	2	2
x286	2	2	2	2	2	2	2	2
x290	2	2	2	2	2	2	2	2
x310	2	2	2	2	2	2	2	2
x333	2	2	2	2	2	2	2	2
x340	2	2	2	2	2	2	2	2
x350	2	2	2	2	2	2	2	2
x378	2	2	2	2	2	2	2	2
x388	2	2	2	2	2	2	2	2
x389	2	2	2	2	2	2	2	2
x427	2	2	2	2	2	2	2	2
x430	2	2	2	2	2	2	2	2
x431	2	2	2	2	2	2	2	2
x433	2	2	2	2	2	2	2	2
x458	2	2	2	2	2	2	2	2
x459	2	2	2	2	2	2	2	2
x463	2	2	2	2	2	2	2	2
x468	2	2	2	2	2	2	2	2
x488	2	2	2	2	2	2	2	2
x505	2	2	2	2	2	2	2	2
x506	2	2	2	2	2	2	2	2
x520	2	2	2	2	2	2	2	2
x521	2	2	2	2	2	2	2	2
x525	2	2	2	2	2	2	2	2
x544	2	2	2	2	2	2	2	2
x552	2	2	2	2	2	2	2	2
x574	2	2	2	2	2	2	2	2
x579	2	2	2	2	2	2	2	2
x586	2	2	2	2	2	2	2	2
x611	2	2	2	2	2	2	2	2
x621	2	2	2	2	2	2	2	2
x626	2	2	2	2	2	2	2	2
x632	2	2	2	2	2	2	2	2
x640	2	2	2	2	2	2	2	2
x645	2	2	2	2	2	2	2	2
x651	2	2	2	2	2	2	2	2
x655	2	2	2	2	2	2	2	2
x672	2	2	2	2	2	2	2	2
x674	2	2	2	2	2	2	2	2
x679	2	2	2	2	2	2	2	2
x697	2	2	2	2	2	2	2	2
x700	2	2	2	2	2	2	2	2
x703	2	2	2	2	2	2	2	2
x715	2	2	2	2	2	2	2	2
x775	2	2	2	2	2	2	2	2
x783	2	2	2	2	2	2	2	2
